                 l            r(l,1)            r(l,2)            r(l,3)                Vp
    3.000000000E+02    1.057415158E+01    4.969330877E+00    3.716391087E+02    2.161898044E-23
    3.010000000E+02    2.727372050E+01    7.117496729E+01    1.467274278E+01    5.371380113E+00
    3.020000000E+02    9.924793243E+01    3.905541599E+01    1.951717496E+02    1.828253338E-08
    3.030000000E+02    1.303984225E+01    1.926318407E+01    2.890542746E+02    1.391561259E-14
    3.040000000E+02    2.078641057E+01    6.646140218E+01    5.502818823E+01    5.138958791E-01
    3.050000000E+02    4.105243981E+01    7.812632918E+01    1.148036003E+02    6.264373303E-03
    3.060000000E+02    8.747623563E+01    2.001256943E+01    3.141159534E+02    1.224706753E-16
    3.070000000E+02    5.328657627E+01    6.113073826E+01    3.129535913E+02    6.579242900E-16
    3.080000000E+02    1.470177174E+01    4.946155548E+01    3.031619310E+02    1.825549620E-15
    3.090000000E+02    3.251259625E+01    4.488631785E+01    3.370497704E+02    2.259947357E-18
    3.100000000E+02    5.915466547E+01    6.361759454E+00    3.407433271E+02    2.019783849E-19
    3.110000000E+02    4.587830007E+01    3.142112792E+01    1.135286808E+02    9.137899284E-03
    3.120000000E+02    5.493155718E+01    6.913482547E+01    2.696159124E+02    3.469343986E-12
    3.130000000E+02    2.920280695E+01    8.758178353E+01    6.984813213E+01    1.157677438E-01
    3.140000000E+02    4.641700983E+01    3.224715889E+01    2.278316259E+02    4.416123041E-09
    3.150000000E+02    3.851428628E+01    1.017086208E+01    8.713010550E+01    3.030221488E-02
    3.160000000E+02    6.244500875E+01    6.277757287E+01    3.529089689E+02    8.569922627E-20
    3.170000000E+02    2.745065093E+01    2.926883996E+01    3.443346977E+02    2.585443275E-19
    3.180000000E+02    4.068938494E+01    8.276024461E+01    2.686873198E+02    2.498329407E-12
    3.190000000E+02    6.002739668E+01    1.465507150E+01    3.897335768E+02    3.132879243E-24
    3.200000000E+02    6.809661984E+01    8.675431013E+01    3.581124067E+02    1.309316442E-20
    3.210000000E+02    9.455653429E+01    2.361310869E+01    1.425378919E+02    7.305688300E-05
    3.220000000E+02    1.431761384E+01    3.443596065E+01    3.759552240E+02    7.433897132E-23
    3.230000000E+02    7.002568245E+01    7.433753610E+01    2.243861914E+02    6.550586731E-09
    3.240000000E+02    8.954316974E+01    4.921989143E+01    1.897571921E+02    6.110860716E-07
    3.250000000E+02    1.936513782E+01    7.174009085E+01    3.207447290E+02    5.080213759E-17
    3.260000000E+02    2.115517259E+01    9.108293653E+01    1.629313707E+02    1.015065136E-05
    3.270000000E+02    8.037684560E+01    1.026339903E+01    1.453232765E+02    8.175258421E-05
    3.280000000E+02    6.657817960E+01    5.843847618E+00    1.662255049E+02    5.805376920E-06
    3.290000000E+02    6.793555617E+01    4.393871129E+01    6.265804768E+01    4.803561887E-01
    3.300000000E+02    4.161320329E+01    1.076478288E+01    3.898241282E+02    1.847225796E-24
    3.310000000E+02    1.123914048E+01    5.575316548E+01    2.664769888E+02    1.958395406E-12
    3.320000000E+02    1.144430339E+01    4.868391752E+01    1.388635039E+02    3.003215863E-04
    3.330000000E+02    1.648478508E+01    9.654430151E+01    9.527683854E+01    3.046308645E-03
    3.340000000E+02    6.616191268E+01    7.702185512E+01    1.791649461E+02    4.539875987E-06
    3.350000000E+02    2.796852291E+01    6.764499843E+00    3.529116154E+02    7.909373527E-21
    3.360000000E+02    9.324606061E+01    4.631873071E+01    7.282519937E+01    6.417887679E-02
    3.370000000E+02    5.301027298E+01    3.675739467E+01    2.810189962E+02    3.735829766E-13
    3.380000000E+02    3.279807270E+01    4.948334396E+01    1.552170157E+02    1.203813120E-04
    3.390000000E+02    3.841287792E+01    7.056524158E+01    1.122906804E+02    9.301388998E-03
    3.400000000E+02    8.372083306E+01    5.950162187E+00    3.659391880E+02    3.006854145E-22
    3.410000000E+02    8.802965283E+01    9.686564803E+01    3.720981598E+02    6.596042509E-23
    3.420000000E+02    7.429607213E+00    5.147334933E+01    1.235512137E+02    9.811352294E-04
    3.430000000E+02    2.301913798E+01    1.473318487E+01    8.609066606E+01    3.313983288E-02
    3.440000000E+02    3.884524480E+00    9.350377321E+01    1.975181460E+02    1.478250240E-08
    3.450000000E+02    5.251688957E+01    3.030297756E+01    9.559737444E+01    4.318036402E-02
    3.460000000E+02    8.831620812E+01    1.824268997E+01    3.531281233E+02    1.658213166E-20
    3.470000000E+02    7.419503927E+01    6.687555909E+01    2.531537771E+02    5.743691406E-11
    3.480000000E+02    6.284639835E+01    6.392493844E+01    6.845422983E+01    3.313630355E-01
    3.490000000E+02    6.375444531E+01    8.062006235E+01    2.643887520E+02    6.351113694E-12
    3.500000000E+02    6.481834650E+01    1.884820126E+00    3.989984989E+02    1.311191309E-26
    3.510000000E+02    1.635789275E+01    2.612918019E+01    3.160866261E+02    8.201970303E-17
    3.520000000E+02    1.756728739E+01    6.687908173E+01    2.166384459E+02    1.457106494E-08
    3.530000000E+02    7.359053493E+01    2.012392879E+01    2.445526123E+02    1.474922076E-10
    3.540000000E+02    8.983314037E+01    8.371413350E+01    2.052210569E+02    3.575151475E-08
    3.550000000E+02    6.053453088E+01    4.339223802E+01    3.860726833E+02    2.383979172E-23
    3.560000000E+02    3.004917502E+01    6.176291406E+00    2.954890728E+02    2.632078224E-15
    3.570000000E+02    8.710133433E+01    9.964573979E+01    1.000787735E+02    2.290945655E-04
    3.580000000E+02    4.415841103E+01    9.771195799E+00    1.050660610E+02    6.947229363E-03
    3.590000000E+02    2.623863816E+01    4.532704055E+01    8.131350279E+01    1.163048393E-01
    3.600000000E+02    3.700492382E+01    7.763000131E+01    3.042300940E+02    2.634513866E-15
    3.610000000E+02    7.195770741E+01    9.425770640E+01    2.702225685E+02    6.499047138E-13
    3.620000000E+02    1.510664169E+00    1.766852848E+00    3.326652765E+02    1.115638905E-20
    3.630000000E+02    5.055809021E+01    1.859871298E+01    1.804055929E+02    3.117837057E-06
    3.640000000E+02    5.170323849E+01    2.159199268E+01    1.369256139E+02    6.669427794E-04
    3.650000000E+02    8.719596267E+01    2.630603686E+00    3.196045637E+02    4.622321729E-18
    3.660000000E+02    8.008060604E+00    6.579989195E+00    3.294749856E+01    2.415683144E-01
    3.670000000E+02    6.695488691E+01    7.282245159E+01    3.486451149E+02    1.962068641E-19
    3.680000000E+02    5.378163457E+01    5.797240138E+00    2.284931183E+02    7.914712185E-10
    3.690000000E+02    3.255057037E+01    7.798698545E+01    2.799469948E+02    3.036000881E-13
    3.700000000E+02    9.134903550E+00    6.474267840E+01    3.163630247E+02    6.671321593E-17
    3.710000000E+02    5.478218794E+01    6.205635667E+01    8.664915562E+01    9.899135537E-02
    3.720000000E+02    4.581907392E+01    5.012457967E+01    2.206663609E+02    1.743219587E-08
    3.730000000E+02    4.557551444E+01    5.010614395E+01    5.754991174E+01    7.688202381E-01
    3.740000000E+02    7.265160084E+01    6.466902792E+00    7.913136482E+01    3.039786527E-02
    3.750000000E+02    5.100819468E+01    4.239225686E+01    2.533529520E+02    6.937380555E-11
    3.760000000E+02    5.586190820E+01    1.164958626E+01    3.362114668E+02    1.093213171E-18
    3.770000000E+02    8.676967025E+01    6.147349477E+01    2.160680532E+02    1.601538209E-08
    3.780000000E+02    3.431474566E+01    1.917112917E+01    3.554948807E+02    1.528581003E-20
    3.790000000E+02    1.301542222E+01    6.875067949E+01    3.100715160E+02    3.461945601E-16
    3.800000000E+02    5.186441541E+01    8.257852793E+01    3.870590210E+02    1.330454454E-23
    3.810000000E+02    6.019313931E+01    4.766154587E+01    6.831865311E+01    3.755358569E-01
    3.820000000E+02    6.485557556E+00    3.642303050E+01    9.706022143E+01    8.631405649E-03
    3.830000000E+02    7.162336111E+01    9.440563917E+01    3.024454832E+02    1.170425521E-15
    3.840000000E+02    1.308273971E+01    6.143219769E+00    1.212932467E+02    3.890506238E-04
    3.850000000E+02    6.959417462E+01    1.119398326E+01    2.344601750E+01    1.956264280E+00
    3.860000000E+02    9.577110410E+01    2.687938325E+00    2.955935240E+02    2.661824403E-16
    3.870000000E+02    8.658387661E+01    3.659263849E+01    2.313645840E+02    1.267770686E-09
    3.880000000E+02    1.906347722E+01    4.476347566E+01    3.755368948E+02    1.367690853E-22
    3.890000000E+02    5.973468423E+01    2.521541417E+01    1.487436891E+02    2.022594172E-04
    3.900000000E+02    5.515914559E+01    1.726243086E+00    2.087716103E+02    5.003531824E-09
    3.910000000E+02    3.456766009E+01    2.348639816E+01    2.451906353E+01    3.230062470E+00
    3.920000000E+02    5.389571190E+01    1.722155884E+00    1.829755306E+02    2.076100225E-07
    3.930000000E+02    5.904507041E+01    9.883217812E+01    3.576387644E+02    1.492275320E-21
    3.940000000E+02    5.763752460E+01    1.682077944E+01    1.201423764E+02    2.903801092E-03
    3.950000000E+02    6.131876707E+01    6.859446764E+01    2.808646917E+02    4.030548390E-13
    3.960000000E+02    7.879393101E+01    6.979121566E+01    1.466261029E+02    2.075228774E-04
    3.970000000E+02    5.216999054E+01    5.493127704E+01    3.266026974E+02    3.441365833E-17
    3.980000000E+02    6.062523127E+01    4.105912447E+01    6.309850216E+01    5.053019378E-01
    3.990000000E+02    9.989967942E+01    4.072145820E+01    1.007442832E+02    4.436580957E-04
    4.000000000E+02    5.560229421E+01    6.875039637E+00    2.361822844E+02    2.613443306E-10
    4.010000000E+02    7.811273336E+01    6.543977857E+01    3.860103607E+02    2.043148121E-23
    4.020000000E+02    3.559994996E+01    9.187172651E+01    1.270219207E+02    7.324184599E-04
    4.030000000E+02    2.812246084E+01    6.900007725E+01    1.988973141E+02    3.052740507E-07
    4.040000000E+02    4.901976287E+01    7.065439969E+00    3.092631400E+01    9.316502023E-01
    4.050000000E+02    2.650478780E+01    2.184371799E+01    2.475129843E+02    7.926416292E-11
    4.060000000E+02    2.221940160E+01    1.448699981E+01    3.168298483E+02    5.283798494E-17
    4.070000000E+02    5.778711438E+01    3.452570736E+01    1.493283391E+02    2.375884879E-04
    4.080000000E+02    1.862112582E+01    7.599029541E+01    1.525112867E+02    7.395881849E-05
    4.090000000E+02    2.931820154E+01    6.165421009E+01    2.875310421E+02    8.626815784E-14
    4.100000000E+02    9.065795541E+01    8.905621767E+01    6.349294782E+01    6.162977936E-02
    4.110000000E+02    9.019432068E+01    3.634250760E+01    1.116235331E+01    4.228369135E+00
    4.120000000E+02    8.459317088E+01    5.277879164E+00    2.354596138E+02    1.242164967E-10
    4.130000000E+02    6.893107295E+01    2.964484394E+01    3.740899086E+02    3.231653215E-22
    4.140000000E+02    9.451761246E+01    4.400258660E+01    2.843019962E+02    4.806105431E-14
    4.150000000E+02    5.480107665E+01    7.046388984E+01    2.263549566E+02    6.096838101E-09
    4.160000000E+02    4.973304272E+01    4.074213207E+01    2.770360947E+02    8.584980800E-13
    4.170000000E+02    1.753678769E+01    3.604269326E+01    2.897866249E+02    2.868968659E-14
    4.180000000E+02    5.068286061E+01    7.690243125E+01    2.389122725E+02    6.637003890E-10
    4.190000000E+02    4.177419245E+01    2.153139412E+01    3.382260203E+01    1.954650923E+00
    4.200000000E+02    4.720952213E+01    3.088071346E+01    1.892410159E+02    1.435425197E-06
    4.210000000E+02    9.028403759E+01    1.412263606E+00    1.411446095E+02    9.453350213E-06
    4.220000000E+02    4.246296883E+01    4.395446926E+00    5.828863382E+01    1.077996927E-01
    4.230000000E+02    5.308209062E+01    9.715014100E+01    1.607079864E+02    7.320743025E-06
    4.240000000E+02    4.318665564E+01    6.641896963E+01    6.687439233E+00    8.082101308E+00
    4.250000000E+02    2.317768037E+01    5.570862889E+01    2.320220470E+02    1.733738056E-09
    4.260000000E+02    8.905510902E+01    5.731336772E+00    2.597345591E+02    1.390669619E-12
    4.270000000E+02    1.982159726E+00    2.902827859E+01    3.346853018E+02    1.659466410E-19
    4.280000000E+02    8.923721313E+01    5.776939392E+01    6.946550608E+01    1.252163884E-01
    4.290000000E+02    7.295054197E+01    6.127011776E+01    3.546365738E+02    5.018681835E-20
    4.300000000E+02    7.790663242E+01    4.566220939E+01    2.655557156E+02    5.721627603E-12
    4.310000000E+02    9.352104664E+01    7.057620883E+01    2.859055996E+01    8.677390908E-01
    4.320000000E+02    7.386136055E+01    5.959184170E+01    1.045918912E+01    6.728086985E+00
    4.330000000E+02    6.795927882E+01    1.759588420E+01    3.321154118E+02    3.988956685E-18
    4.340000000E+02    9.027348757E+01    5.755804181E+01    8.186106682E+01    4.767282561E-02
    4.350000000E+02    4.719421268E+01    8.181912899E+01    3.285126925E+02    1.457640094E-17
    4.360000000E+02    3.422689065E+00    6.292973757E+01    3.745838404E+02    3.225433998E-23
    4.370000000E+02    5.975140929E+01    2.492980808E+01    3.109950066E+02    5.999539079E-16
    4.380000000E+02    4.729565978E+01    5.538024306E+01    1.803395033E+02    6.010392978E-06
    4.390000000E+02    6.782349348E+01    1.791945845E+01    1.268271804E+02    1.425495355E-03
    4.400000000E+02    1.418331265E+01    1.413232237E+01    3.816597462E+01    5.766695842E-01
    4.410000000E+02    9.263664484E+01    5.339369774E+01    3.617626429E+02    3.523014956E-21
    4.420000000E+02    6.642360687E+01    5.713617802E+00    1.948425174E+02    1.230867542E-07
    4.430000000E+02    7.293699980E+01    5.382253528E+01    3.710059404E+02    9.955875472E-22
    4.440000000E+02    7.907532454E+01    2.778577805E+01    3.192080557E+01    1.840203559E+00
    4.450000000E+02    2.069393843E+01    9.948699474E+01    3.733899117E+02    6.515414116E-24
    4.460000000E+02    3.174828291E+01    8.596932292E+01    3.656359911E+02    1.652507815E-21
    4.470000000E+02    8.593862653E+01    1.363057345E+01    9.898995757E+01    7.438016205E-03
    4.480000000E+02    2.585748136E+01    6.967445016E+01    2.284850836E+02    2.981794278E-09
    4.490000000E+02    9.327895641E+01    4.764045775E+01    1.466108441E+02    8.560939720E-05
    4.500000000E+02    7.995324731E+01    7.127304673E+01    2.596995831E+02    1.379480321E-11
    4.510000000E+02    7.238379121E+01    6.717151403E+01    1.405095339E+02    5.177786431E-04
    4.520000000E+02    7.608938813E+01    2.187026441E+01    1.560993314E+02    5.592085785E-05
    4.530000000E+02    6.466819644E+01    7.872354388E+01    2.671909332E+02    4.092461011E-12
    4.540000000E+02    7.566742897E+01    7.250544429E+00    3.420703113E+01    6.067344707E-01
    4.550000000E+02    1.472614706E+01    3.874590397E+01    9.704160094E+01    1.959688139E-02
    4.560000000E+02    1.071743146E+01    7.195637226E+01    1.843405604E+02    8.957803443E-07
    4.570000000E+02    6.072891355E+01    6.545594335E+01    3.235369921E+02    6.596652990E-17
    4.580000000E+02    7.097517848E+01    5.083283186E+01    2.713637829E+02    2.427051336E-12
    4.590000000E+02    8.797299862E+01    3.572300375E+01    1.809417129E+02    2.034514666E-06
    4.600000000E+02    2.331460118E+01    6.390807629E+01    3.362657070E+02    2.113291901E-18
    4.610000000E+02    8.422381878E+01    8.069624305E+01    2.960802555E+02    8.662088599E-15
    4.620000000E+02    5.271783471E+01    9.097439051E+01    1.300702214E+02    6.586361683E-04
    4.630000000E+02    4.574433863E+01    4.434151351E+01    3.095345497E+02    1.235954044E-15
    4.640000000E+02    4.336635768E+01    8.066358566E+01    3.766614437E+02    1.886582914E-22
    4.650000000E+02    7.291957140E+01    8.428341746E+01    8.393139243E+01    4.975409559E-02
    4.660000000E+02    1.075863019E+01    1.334304214E+01    9.464075565E+01    7.660285505E-03
    4.670000000E+02    5.964975357E+01    2.588747814E+00    7.865613103E+01    1.501735780E-02
    4.680000000E+02    7.716256380E+01    5.961039290E+00    7.983058691E+01    2.306932185E-02
